,train_loss,val-auc
0,1.9861038327217102,0.7236862382493452
1,1.672851800918579,0.779973801818462
2,1.625802993774414,0.8183464324241023
3,1.2314772307872772,0.8419633225458467
4,1.6900334358215332,0.8547541994143936
5,1.5710899233818054,0.8634997688395746
6,1.245882362127304,0.8712051163507475
7,1.3381454944610596,0.8740946216674372
8,1.207873523235321,0.8759053783325628
9,1.489203691482544,0.8776005547850207
10,1.3381072878837585,0.877831715210356
11,1.1779541373252869,0.8772152874094623
12,1.1248793601989746,0.8773693943596856
13,1.0434083342552185,0.8765410695022346
14,1.3595604300498962,0.8755971644321159
15,1.182047039270401,0.8759342733857297
16,1.0821188986301422,0.8757127446447834
17,1.2032667696475983,0.8745858375712745
18,1.2573866248130798,0.8748651564185546
19,1.3280096650123596,0.8733626136538759
20,0.9690277278423309,0.8735841423948221
21,1.1458249986171722,0.8716963322545848
22,1.1929185390472412,0.8723609184774233
23,1.0609820485115051,0.8721393897364771
24,1.2142497897148132,0.8714459084604715
25,0.9704178273677826,0.8710510094005239
26,1.2578904330730438,0.871908229311142
27,1.128757357597351,0.8713881183541378
28,1.0063360035419464,0.8709546925566343
29,1.047866314649582,0.8710510094005239
30,1.1906471848487854,0.8728906611188165
31,1.320778638124466,0.8715229619355833
